Sample_date,Sample_Time,DateTime, Station, Layer,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,T_Fahr,
9/16/2021,16:15:0,09/16/21 16:15, Patapsco River  - Aquarium East Surface,S,5.18,8.72,10.07,1.51,96.8,80.24,
9/16/2021,16:30:0,09/16/21 16:30, Patapsco River  - Aquarium East Surface,S,5.23,8.64,9,0.83,75.07,80.168,
9/16/2021,16:45:0,09/16/21 16:45, Patapsco River  - Aquarium East Surface,S,5.21,8.66,9.33,1.19,71.25,80.1878,
9/16/2021,17:0:0,09/16/21 17:00, Patapsco River  - Aquarium East Surface,S,5.23,8.66,9.14,1.26,81.26,80.1716,
9/16/2021,17:15:0,09/16/21 17:15, Patapsco River  - Aquarium East Surface,S,5.21,8.69,9.64,1.42,75.74,80.1878,
9/16/2021,17:30:0,09/16/21 17:30, Patapsco River  - Aquarium East Surface,S,5.21,8.67,9.37,1.45,92.84,80.1572,
9/16/2021,17:45:0,09/16/21 17:45, Patapsco River  - Aquarium East Surface,S,5.21,8.67,9.44,1.28,86.48,80.132,
9/16/2021,18:0:0,09/16/21 18:00, Patapsco River  - Aquarium East Surface,S,5.23,8.63,8.94,1.47,111.89,80.0762,
9/16/2021,18:15:0,09/16/21 18:15, Patapsco River  - Aquarium East Surface,S,5.23,8.65,9.19,1.87,112.43,80.0708,
9/16/2021,18:30:0,09/16/21 18:30, Patapsco River  - Aquarium East Surface,S,5.22,8.61,8.77,1.59,80.89,80.0456,
9/16/2021,18:45:0,09/16/21 18:45, Patapsco River  - Aquarium East Surface,S,5.22,8.6,8.76,1.73,93.5,80.0366,
9/16/2021,19:0:0,09/16/21 19:00, Patapsco River  - Aquarium East Surface,S,5.21,8.6,8.98,2.01,96.54,80.0366,
9/16/2021,19:15:0,09/16/21 19:15, Patapsco River  - Aquarium East Surface,S,5.25,8.54,8.2,1.4,86.07,80.0186,
9/16/2021,19:30:0,09/16/21 19:30, Patapsco River  - Aquarium East Surface,S,5.26,8.48,7.59,0.92,52.23,80.0132,
9/16/2021,19:45:0,09/16/21 19:45, Patapsco River  - Aquarium East Surface,S,5.28,8.55,8.23,1.11,60.94,80.0204,
9/16/2021,20:0:0,09/16/21 20:00, Patapsco River  - Aquarium East Surface,S,5.27,8.53,8.01,1.28,65.68,80.0096,
9/16/2021,20:15:0,09/16/21 20:15, Patapsco River  - Aquarium East Surface,S,5.29,8.47,7.6,0.81,48.98,80.0024,
9/16/2021,20:30:0,09/16/21 20:30, Patapsco River  - Aquarium East Surface,S,5.26,8.47,7.5,1.3,60.63,80.0114,
9/16/2021,20:45:0,09/16/21 20:45, Patapsco River  - Aquarium East Surface,S,5.26,8.49,7.79,1.24,65.73,79.9736,
9/16/2021,21:0:0,09/16/21 21:00, Patapsco River  - Aquarium East Surface,S,5.26,8.43,7.46,0.69,39.02,79.9754,
9/16/2021,21:15:0,09/16/21 21:15, Patapsco River  - Aquarium East Surface,S,5.3,8.38,7.14,0.59,47.1,79.9628,
9/16/2021,21:30:0,09/16/21 21:30, Patapsco River  - Aquarium East Surface,S,5.27,8.45,7.47,0.71,47.4,79.9376,
9/16/2021,21:45:0,09/16/21 21:45, Patapsco River  - Aquarium East Surface,S,5.27,8.41,7.2,0.86,51.74,79.934,
9/16/2021,22:0:0,09/16/21 22:00, Patapsco River  - Aquarium East Surface,S,5.29,8.34,6.65,0.4,45.01,79.9106,
9/16/2021,22:15:0,09/16/21 22:15, Patapsco River  - Aquarium East Surface,S,5.29,8.38,7.04,0.59,41.5,79.916,
9/16/2021,22:30:0,09/16/21 22:30, Patapsco River  - Aquarium East Surface,S,5.29,8.32,6.48,0.46,37.98,79.8782,
9/16/2021,22:45:0,09/16/21 22:45, Patapsco River  - Aquarium East Surface,S,5.27,8.4,7.1,0.62,49.86,79.8836,
9/16/2021,23:0:0,09/16/21 23:00, Patapsco River  - Aquarium East Surface,S,5.3,8.37,6.72,0.58,36.86,79.8566,
9/16/2021,23:15:0,09/16/21 23:15, Patapsco River  - Aquarium East Surface,S,5.31,8.34,6.7,0.42,34.39,79.8458,
9/16/2021,23:30:0,09/16/21 23:30, Patapsco River  - Aquarium East Surface,S,5.32,8.33,6.51,0.32,32.31,79.8404,
9/16/2021,23:45:0,09/16/21 23:45, Patapsco River  - Aquarium East Surface,S,5.32,8.37,6.75,0.4,38.59,79.8242,
9/17/2021,0:0:0,09/17/21 00:00, Patapsco River  - Aquarium East Surface,S,5.32,8.35,6.63,0.38,40.27,79.8008,
9/17/2021,0:15:0,09/17/21 00:15, Patapsco River  - Aquarium East Surface,S,5.31,8.36,6.59,0.37,35.17,79.8188,
9/17/2021,0:30:0,09/17/21 00:30, Patapsco River  - Aquarium East Surface,S,5.33,8.26,6,0.19,32.3,79.7846,
9/17/2021,0:45:0,09/17/21 00:45, Patapsco River  - Aquarium East Surface,S,5.33,8.32,6.44,0.27,31.3,79.7666,
9/17/2021,1:0:0,09/17/21 01:00, Patapsco River  - Aquarium East Surface,S,5.34,8.28,6.33,1.65,28.76,79.745,
9/17/2021,1:15:0,09/17/21 01:15, Patapsco River  - Aquarium East Surface,S,5.34,8.28,6.23,0.23,29.05,79.7432,
9/17/2021,1:30:0,09/17/21 01:30, Patapsco River  - Aquarium East Surface,S,5.34,8.31,6.31,0.24,30.1,79.7342,
9/17/2021,1:45:0,09/17/21 01:45, Patapsco River  - Aquarium East Surface,S,5.35,8.27,6.16,0.28,25.45,79.7252,
9/17/2021,2:0:0,09/17/21 02:00, Patapsco River  - Aquarium East Surface,S,5.34,8.28,6.07,0.12,28.28,79.7252,
9/17/2021,2:15:0,09/17/21 02:15, Patapsco River  - Aquarium East Surface,S,5.35,8.33,6.39,0.42,31.43,79.7108,
9/17/2021,2:30:0,09/17/21 02:30, Patapsco River  - Aquarium East Surface,S,5.37,8.26,6.17,0.23,29.43,79.6856,
9/17/2021,2:45:0,09/17/21 02:45, Patapsco River  - Aquarium East Surface,S,5.37,8.27,6.03,0.16,24.55,79.6784,
9/17/2021,3:0:0,09/17/21 03:00, Patapsco River  - Aquarium East Surface,S,5.37,8.24,6.04,0.19,24.76,79.673,
9/17/2021,3:15:0,09/17/21 03:15, Patapsco River  - Aquarium East Surface,S,5.38,8.26,6.04,0.05,24.79,79.6676,
9/17/2021,3:30:0,09/17/21 03:30, Patapsco River  - Aquarium East Surface,S,5.37,8.2,5.66,0.03,23.84,79.6406,
9/17/2021,3:45:0,09/17/21 03:45, Patapsco River  - Aquarium East Surface,S,5.39,8.2,5.85,0.26,23.16,79.6352,
9/17/2021,4:0:0,09/17/21 04:00, Patapsco River  - Aquarium East Surface,S,5.38,8.2,5.77,0.17,20.19,79.619,
9/17/2021,4:15:0,09/17/21 04:15, Patapsco River  - Aquarium East Surface,S,5.39,8.19,5.81,0.02,20.37,79.61,
9/17/2021,4:30:0,09/17/21 04:30, Patapsco River  - Aquarium East Surface,S,5.4,8.19,5.83,-0.06,20.31,79.6118,
9/17/2021,4:45:0,09/17/21 04:45, Patapsco River  - Aquarium East Surface,S,5.38,8.23,5.77,0.14,20.53,79.592,
9/17/2021,5:0:0,09/17/21 05:00, Patapsco River  - Aquarium East Surface,S,5.41,8.19,5.71,0.09,17.65,79.5956,
9/17/2021,5:15:0,09/17/21 05:15, Patapsco River  - Aquarium East Surface,S,5.39,8.13,5.41,0.04,20.73,79.5722,
9/17/2021,5:30:0,09/17/21 05:30, Patapsco River  - Aquarium East Surface,S,5.4,8.12,5.41,0.11,17.62,79.5614,
9/17/2021,5:45:0,09/17/21 05:45, Patapsco River  - Aquarium East Surface,S,5.38,8.11,5.24,0.03,20.68,79.5344,
9/17/2021,6:0:0,09/17/21 06:00, Patapsco River  - Aquarium East Surface,S,5.38,8.08,5.15,-0.01,20.24,79.511,
9/17/2021,6:15:0,09/17/21 06:15, Patapsco River  - Aquarium East Surface,S,5.32,8.18,5.47,0.4,37.89,79.3994,
9/17/2021,6:30:0,09/17/21 06:30, Patapsco River  - Aquarium East Surface,S,5.34,8.21,5.72,0.49,36.72,79.4264,
9/17/2021,6:45:0,09/17/21 06:45, Patapsco River  - Aquarium East Surface,S,5.32,8.21,5.7,0.51,42.78,79.3202,
9/17/2021,7:0:0,09/17/21 07:00, Patapsco River  - Aquarium East Surface,S,5.32,8.2,5.62,0.46,26.6,79.3616,
9/17/2021,7:15:0,09/17/21 07:15, Patapsco River  - Aquarium East Surface,S,5.33,8.15,5.35,0.27,27.9,79.3436,
9/17/2021,7:30:0,09/17/21 07:30, Patapsco River  - Aquarium East Surface,S,5.35,8.22,5.7,0.36,29.15,79.3832,
9/17/2021,7:45:0,09/17/21 07:45, Patapsco River  - Aquarium East Surface,S,5.35,8.14,5.45,0.41,26.68,79.3346,
9/17/2021,8:0:0,09/17/21 08:00, Patapsco River  - Aquarium East Surface,S,5.38,8.11,5.22,0.23,21.82,79.394,
9/17/2021,8:15:0,09/17/21 08:15, Patapsco River  - Aquarium East Surface,S,5.41,8.15,5.54,0.28,18.3,79.4282,
9/17/2021,8:30:0,09/17/21 08:30, Patapsco River  - Aquarium East Surface,S,5.42,8.19,5.72,0.11,16.09,79.4534,
9/17/2021,8:45:0,09/17/21 08:45, Patapsco River  - Aquarium East Surface,S,5.41,8.13,5.41,0.13,13.69,79.4318,
9/17/2021,9:0:0,09/17/21 09:00, Patapsco River  - Aquarium East Surface,S,5.41,8.23,5.82,0.32,19.52,79.4246,
9/17/2021,9:15:0,09/17/21 09:15, Patapsco River  - Aquarium East Surface,S,5.43,8.16,5.53,0.17,16.21,79.4408,
9/17/2021,9:30:0,09/17/21 09:30, Patapsco River  - Aquarium East Surface,S,5.43,8.15,5.36,0.02,13.25,79.4444,
9/17/2021,9:45:0,09/17/21 09:45, Patapsco River  - Aquarium East Surface,S,5.44,8.19,5.55,0.11,15.12,79.4606,
9/17/2021,10:0:0,09/17/21 10:00, Patapsco River  - Aquarium East Surface,S,5.44,8.16,5.43,0.04,12.81,79.475,
9/17/2021,10:15:0,09/17/21 10:15, Patapsco River  - Aquarium East Surface,S,5.46,8.18,5.45,0.21,13.33,79.4912,
9/17/2021,10:30:0,09/17/21 10:30, Patapsco River  - Aquarium East Surface,S,5.43,8.2,5.67,0.15,18.78,79.4768,
9/17/2021,10:45:0,09/17/21 10:45, Patapsco River  - Aquarium East Surface,S,5.43,8.19,5.53,0.16,15.03,79.484,
9/17/2021,11:0:0,09/17/21 11:00, Patapsco River  - Aquarium East Surface,S,5.45,8.23,5.75,0.25,12.68,79.5272,
9/17/2021,11:15:0,09/17/21 11:15, Patapsco River  - Aquarium East Surface,S,5.46,8.16,5.49,0.17,11.21,79.5434,
9/17/2021,11:30:0,09/17/21 11:30, Patapsco River  - Aquarium East Surface,S,5.45,8.16,5.5,0,10.88,79.5524,
9/17/2021,11:45:0,09/17/21 11:45, Patapsco River  - Aquarium East Surface,S,5.42,8.19,5.64,0.1,15.53,79.5722,
9/17/2021,12:0:0,09/17/21 12:00, Patapsco River  - Aquarium East Surface,S,5.43,8.19,5.72,0,17.84,79.5992,
9/17/2021,12:15:0,09/17/21 12:15, Patapsco River  - Aquarium East Surface,S,5.44,8.14,5.52,-0.03,14.46,79.6298,
9/17/2021,12:30:0,09/17/21 12:30, Patapsco River  - Aquarium East Surface,S,5.41,8.22,5.83,0.06,21.31,79.6712,
9/17/2021,12:45:0,09/17/21 12:45, Patapsco River  - Aquarium East Surface,S,5.41,8.22,6,0.17,23.47,79.8008,
9/17/2021,13:0:0,09/17/21 13:00, Patapsco River  - Aquarium East Surface,S,5.42,8.18,5.75,0.01,35.31,79.754,
9/17/2021,13:15:0,09/17/21 13:15, Patapsco River  - Aquarium East Surface,S,5.39,8.25,6.39,0.51,51.32,80.0096,
9/17/2021,13:30:0,09/17/21 13:30, Patapsco River  - Aquarium East Surface,S,5.37,8.28,6.43,0.39,30.37,79.8854,
9/17/2021,13:45:0,09/17/21 13:45, Patapsco River  - Aquarium East Surface,S,5.33,8.28,6.54,0.16,37.26,79.8962,
9/17/2021,14:0:0,09/17/21 14:00, Patapsco River  - Aquarium East Surface,S,5.26,8.36,7.12,0.65,54.13,79.9808,
9/17/2021,14:15:0,09/17/21 14:15, Patapsco River  - Aquarium East Surface,S,5.19,8.38,7.44,0.9,60.74,79.9178,
9/17/2021,14:30:0,09/17/21 14:30, Patapsco River  - Aquarium East Surface,S,5.15,8.32,6.98,0.41,42.16,79.835,
9/17/2021,14:45:0,09/17/21 14:45, Patapsco River  - Aquarium East Surface,S,5.1,8.3,7.25,0.64,35.86,79.8188,
9/17/2021,15:0:0,09/17/21 15:00, Patapsco River  - Aquarium East Surface,S,4.96,8.36,7.23,0.67,38.38,79.7828,
9/17/2021,15:15:0,09/17/21 15:15, Patapsco River  - Aquarium East Surface,S,4.93,8.34,6.96,0.3,26.57,79.7846,
9/17/2021,15:30:0,09/17/21 15:30, Patapsco River  - Aquarium East Surface,S,4.64,8.46,8.15,1.07,53.38,79.6892,
9/17/2021,15:45:0,09/17/21 15:45, Patapsco River  - Aquarium East Surface,S,4.61,8.51,8.61,0.83,54.04,79.6784,
9/17/2021,16:0:0,09/17/21 16:00, Patapsco River  - Aquarium East Surface,S,4.52,8.49,8.57,1.02,45.07,79.619,
9/17/2021,16:15:0,09/17/21 16:15, Patapsco River  - Aquarium East Surface,S,4.5,8.46,8.32,1.28,69.88,79.547,
9/17/2021,16:30:0,09/17/21 16:30, Patapsco River  - Aquarium East Surface,S,4.57,8.43,8.02,0.85,45.08,79.592,
9/17/2021,16:45:0,09/17/21 16:45, Patapsco River  - Aquarium East Surface,S,4.48,8.47,8.25,1.26,59.06,79.5128,
9/17/2021,17:0:0,09/17/21 17:00, Patapsco River  - Aquarium East Surface,S,4.53,8.41,8.02,1.03,63.61,79.529,
9/17/2021,17:15:0,09/17/21 17:15, Patapsco River  - Aquarium East Surface,S,4.46,8.45,8.34,1.06,69.46,79.4948,
9/17/2021,17:30:0,09/17/21 17:30, Patapsco River  - Aquarium East Surface,S,4.38,8.47,8.52,1.19,66.93,79.4336,
9/17/2021,17:45:0,09/17/21 17:45, Patapsco River  - Aquarium East Surface,S,4.27,8.54,9.4,1.79,92.17,79.3778,
9/17/2021,18:0:0,09/17/21 18:00, Patapsco River  - Aquarium East Surface,S,4.46,8.43,8.3,1.18,58.1,79.43,
9/17/2021,18:15:0,09/17/21 18:15, Patapsco River  - Aquarium East Surface,S,4.34,8.46,8.24,1.11,72.91,79.3652,
9/17/2021,18:30:0,09/17/21 18:30, Patapsco River  - Aquarium East Surface,S,4.29,8.49,8.86,1.38,64.04,79.3598,
9/17/2021,18:45:0,09/17/21 18:45, Patapsco River  - Aquarium East Surface,S,4.41,8.42,8.12,1.14,62.02,79.4102,
9/17/2021,19:0:0,09/17/21 19:00, Patapsco River  - Aquarium East Surface,S,4.37,8.35,7.46,0.82,48.96,79.421,
9/17/2021,19:15:0,09/17/21 19:15, Patapsco River  - Aquarium East Surface,S,4.3,8.42,8.18,1.25,52.83,79.3076,
9/17/2021,19:30:0,09/17/21 19:30, Patapsco River  - Aquarium East Surface,S,4.4,8.41,8.14,1.22,55.03,79.385,
9/17/2021,19:45:0,09/17/21 19:45, Patapsco River  - Aquarium East Surface,S,4.4,8.37,7.76,1.2,59.47,79.3958,
9/17/2021,20:0:0,09/17/21 20:00, Patapsco River  - Aquarium East Surface,S,4.46,8.32,7.5,0.86,53.23,79.412,
9/17/2021,20:15:0,09/17/21 20:15, Patapsco River  - Aquarium East Surface,S,4.33,8.38,7.93,0.95,55.16,79.2914,
9/17/2021,20:30:0,09/17/21 20:30, Patapsco River  - Aquarium East Surface,S,4.35,8.35,7.8,1.25,62.46,79.2356,
9/17/2021,20:45:0,09/17/21 20:45, Patapsco River  - Aquarium East Surface,S,4.37,8.27,7.13,0.9,57.56,79.2428,
9/17/2021,21:0:0,09/17/21 21:00, Patapsco River  - Aquarium East Surface,S,4.37,8.26,7.07,0.75,44.03,79.2788,
9/17/2021,21:15:0,09/17/21 21:15, Patapsco River  - Aquarium East Surface,S,4.35,8.26,7.13,0.77,48.72,79.1222,
9/17/2021,21:30:0,09/17/21 21:30, Patapsco River  - Aquarium East Surface,S,4.43,8.23,6.91,0.4,31.72,79.3202,
9/17/2021,21:45:0,09/17/21 21:45, Patapsco River  - Aquarium East Surface,S,4.44,8.19,6.63,0.47,37.2,79.2878,
9/17/2021,22:0:0,09/17/21 22:00, Patapsco River  - Aquarium East Surface,S,4.47,8.17,6.49,0.27,36.87,79.2662,
9/17/2021,22:15:0,09/17/21 22:15, Patapsco River  - Aquarium East Surface,S,4.46,8.19,6.65,0.69,49.02,79.1312,
9/17/2021,22:30:0,09/17/21 22:30, Patapsco River  - Aquarium East Surface,S,4.42,8.22,6.82,1,52.83,79.088,
9/17/2021,22:45:0,09/17/21 22:45, Patapsco River  - Aquarium East Surface,S,4.45,8.1,6.24,0.89,53.74,79.0538,
9/17/2021,23:0:0,09/17/21 23:00, Patapsco River  - Aquarium East Surface,S,4.43,8.08,6.13,0.95,58.13,79.079,
9/17/2021,23:15:0,09/17/21 23:15, Patapsco River  - Aquarium East Surface,S,4.45,8.07,6.12,0.57,51.64,79.1042,
9/17/2021,23:30:0,09/17/21 23:30, Patapsco River  - Aquarium East Surface,S,4.48,8.04,5.83,0.57,42.45,79.115,
9/17/2021,23:45:0,09/17/21 23:45, Patapsco River  - Aquarium East Surface,S,4.51,8.03,5.74,0.52,49.01,79.142,
9/18/2021,0:0:0,09/18/21 00:00, Patapsco River  - Aquarium East Surface,S,4.52,8.02,5.85,0.71,50.04,79.0772,
9/18/2021,0:15:0,09/18/21 00:15, Patapsco River  - Aquarium East Surface,S,4.52,8,5.72,0.31,38.08,79.1006,
9/18/2021,0:30:0,09/18/21 00:30, Patapsco River  - Aquarium East Surface,S,4.54,8,5.65,0.38,39.23,79.1276,
9/18/2021,0:45:0,09/18/21 00:45, Patapsco River  - Aquarium East Surface,S,4.58,8,5.62,0.49,52.37,79.1168,
9/18/2021,1:0:0,09/18/21 01:00, Patapsco River  - Aquarium East Surface,S,4.62,8,5.67,0.19,37.98,79.1726,
9/18/2021,1:15:0,09/18/21 01:15, Patapsco River  - Aquarium East Surface,S,4.59,7.92,5.09,0.28,37.97,79.043,
9/18/2021,1:30:0,09/18/21 01:30, Patapsco River  - Aquarium East Surface,S,4.7,7.94,5.42,0.24,36.36,79.1708,
9/18/2021,1:45:0,09/18/21 01:45, Patapsco River  - Aquarium East Surface,S,4.66,8,5.44,0.31,30.33,79.2284,
9/18/2021,2:0:0,09/18/21 02:00, Patapsco River  - Aquarium East Surface,S,4.74,8.04,5.58,0.47,34.9,79.25,
9/18/2021,2:15:0,09/18/21 02:15, Patapsco River  - Aquarium East Surface,S,4.64,7.86,4.79,-0.06,29.04,79.1528,
9/18/2021,2:30:0,09/18/21 02:30, Patapsco River  - Aquarium East Surface,S,4.7,7.85,4.9,-0.14,20.15,79.1942,
9/18/2021,2:45:0,09/18/21 02:45, Patapsco River  - Aquarium East Surface,S,4.71,7.81,4.6,-0.18,18.66,79.2446,
9/18/2021,3:0:0,09/18/21 03:00, Patapsco River  - Aquarium East Surface,S,4.74,7.82,4.75,-0.1,19.23,79.232,
9/18/2021,3:15:0,09/18/21 03:15, Patapsco River  - Aquarium East Surface,S,4.78,7.8,4.6,-0.19,18.35,79.2914,
9/18/2021,3:30:0,09/18/21 03:30, Patapsco River  - Aquarium East Surface,S,4.8,7.83,4.73,-0.23,17.63,79.2302,
9/18/2021,3:45:0,09/18/21 03:45, Patapsco River  - Aquarium East Surface,S,4.82,7.8,4.61,-0.17,16.93,79.241,
9/18/2021,4:0:0,09/18/21 04:00, Patapsco River  - Aquarium East Surface,S,4.85,7.76,4.35,-0.19,15.39,79.2806,
9/18/2021,4:15:0,09/18/21 04:15, Patapsco River  - Aquarium East Surface,S,4.88,7.77,4.48,-0.19,15.65,79.2734,
9/18/2021,4:30:0,09/18/21 04:30, Patapsco River  - Aquarium East Surface,S,4.89,7.74,4.25,-0.25,15.13,79.259,
9/18/2021,4:45:0,09/18/21 04:45, Patapsco River  - Aquarium East Surface,S,4.89,7.77,4.49,-0.29,14.92,79.2752,
9/18/2021,5:0:0,09/18/21 05:00, Patapsco River  - Aquarium East Surface,S,4.92,7.81,4.47,-0.25,16.79,79.2788,
9/18/2021,5:15:0,09/18/21 05:15, Patapsco River  - Aquarium East Surface,S,4.92,7.8,4.61,-0.23,19.04,79.2554,
9/18/2021,5:30:0,09/18/21 05:30, Patapsco River  - Aquarium East Surface,S,4.91,7.76,4.42,-0.29,16.58,79.1618,
9/18/2021,5:45:0,09/18/21 05:45, Patapsco River  - Aquarium East Surface,S,4.95,7.75,4.05,-0.34,14.64,79.2986,
9/18/2021,6:0:0,09/18/21 06:00, Patapsco River  - Aquarium East Surface,S,4.94,7.75,4.24,-0.35,15.34,79.2014,
9/18/2021,6:15:0,09/18/21 06:15, Patapsco River  - Aquarium East Surface,S,4.99,7.78,4.25,-0.33,14.43,79.295,
9/18/2021,6:30:0,09/18/21 06:30, Patapsco River  - Aquarium East Surface,S,5.03,7.77,4.4,-0.31,23.4,79.2824,
9/18/2021,6:45:0,09/18/21 06:45, Patapsco River  - Aquarium East Surface,S,5.03,7.79,4.34,-0.29,16.39,79.2446,
9/18/2021,7:0:0,09/18/21 07:00, Patapsco River  - Aquarium East Surface,S,5.02,7.79,4.4,-0.3,16.5,79.2572,
9/18/2021,7:15:0,09/18/21 07:15, Patapsco River  - Aquarium East Surface,S,5.04,7.8,4.16,-0.33,14.37,79.2842,
9/18/2021,7:30:0,09/18/21 07:30, Patapsco River  - Aquarium East Surface,S,5.08,7.78,4.23,-0.4,13.13,79.2986,
9/18/2021,7:45:0,09/18/21 07:45, Patapsco River  - Aquarium East Surface,S,5.08,7.85,4.46,-0.21,13.42,79.3436,
9/18/2021,8:0:0,09/18/21 08:00, Patapsco River  - Aquarium East Surface,S,5.21,7.88,4.53,0.03,12.08,79.3148,
9/18/2021,8:15:0,09/18/21 08:15, Patapsco River  - Aquarium East Surface,S,5.11,7.85,4.65,-0.11,14.27,79.3058,
9/18/2021,8:30:0,09/18/21 08:30, Patapsco River  - Aquarium East Surface,S,5.09,7.89,4.62,-0.27,11.86,79.376,
9/18/2021,8:45:0,09/18/21 08:45, Patapsco River  - Aquarium East Surface,S,5.09,7.88,4.72,-0.2,11.92,79.3562,
9/18/2021,9:0:0,09/18/21 09:00, Patapsco River  - Aquarium East Surface,S,5.1,7.82,4.36,-0.49,10.5,79.3868,
9/18/2021,9:15:0,09/18/21 09:15, Patapsco River  - Aquarium East Surface,S,5.14,7.87,4.66,-0.23,12.95,79.43,
9/18/2021,9:30:0,09/18/21 09:30, Patapsco River  - Aquarium East Surface,S,5.13,7.95,4.89,-0.16,15.57,79.4642,
9/18/2021,9:45:0,09/18/21 09:45, Patapsco River  - Aquarium East Surface,S,5.11,7.97,4.85,-0.14,20.08,79.4786,
9/18/2021,10:0:0,09/18/21 10:00, Patapsco River  - Aquarium East Surface,S,5.12,7.91,4.65,-0.31,12.49,79.4534,
9/18/2021,10:15:0,09/18/21 10:15, Patapsco River  - Aquarium East Surface,S,5.12,7.92,4.85,-0.24,15.13,79.421,
9/18/2021,10:30:0,09/18/21 10:30, Patapsco River  - Aquarium East Surface,S,5.13,7.93,4.65,-0.24,13.15,79.4372,
9/18/2021,10:45:0,09/18/21 10:45, Patapsco River  - Aquarium East Surface,S,5.1,8.06,5.59,-0.24,28.2,79.439,
9/18/2021,11:0:0,09/18/21 11:00, Patapsco River  - Aquarium East Surface,S,5.08,8.08,5.47,-0.08,16.47,79.4462,
9/18/2021,11:15:0,09/18/21 11:15, Patapsco River  - Aquarium East Surface,S,4.99,8.08,5.97,-0.16,15.74,79.4804,
9/18/2021,11:30:0,09/18/21 11:30, Patapsco River  - Aquarium East Surface,S,5.09,7.99,4.98,-0.32,12.43,79.5416,
9/18/2021,11:45:0,09/18/21 11:45, Patapsco River  - Aquarium East Surface,S,5.02,8.23,6.54,0,18.98,79.5938,
9/18/2021,12:0:0,09/18/21 12:00, Patapsco River  - Aquarium East Surface,S,4.99,8.22,6.76,0,35.61,79.7054,
9/18/2021,12:15:0,09/18/21 12:15, Patapsco River  - Aquarium East Surface,S,5.07,8.18,6.09,0.3,19.18,79.7324,
9/18/2021,12:30:0,09/18/21 12:30, Patapsco River  - Aquarium East Surface,S,4.97,8.3,7.06,0.05,27.7,79.772,
9/18/2021,12:45:0,09/18/21 12:45, Patapsco River  - Aquarium East Surface,S,4.98,8.36,7.52,0.11,25.47,80.015,
9/18/2021,13:0:0,09/18/21 13:00, Patapsco River  - Aquarium East Surface,S,5,8.19,6.63,-0.26,13.69,79.8314,
9/18/2021,13:15:0,09/18/21 13:15, Patapsco River  - Aquarium East Surface,S,5.04,8.3,6.87,-0.11,21.66,80.1032,
9/18/2021,13:30:0,09/18/21 13:30, Patapsco River  - Aquarium East Surface,S,4.97,8.37,7.63,-0.1,27.36,80.2418,
9/18/2021,13:45:0,09/18/21 13:45, Patapsco River  - Aquarium East Surface,S,5.02,8.34,7.29,-0.09,19.39,80.231,
9/18/2021,14:0:0,09/18/21 14:00, Patapsco River  - Aquarium East Surface,S,4.95,8.42,7.72,0.12,24.89,80.4362,
9/18/2021,14:15:0,09/18/21 14:15, Patapsco River  - Aquarium East Surface,S,4.98,8.37,7.55,0.23,26.62,80.3876,
9/18/2021,14:30:0,09/18/21 14:30, Patapsco River  - Aquarium East Surface,S,4.96,8.38,7.56,0.22,25.14,80.4308,
9/18/2021,14:45:0,09/18/21 14:45, Patapsco River  - Aquarium East Surface,S,4.94,8.38,7.67,0.35,36.64,80.4416,
9/18/2021,15:0:0,09/18/21 15:00, Patapsco River  - Aquarium East Surface,S,4.92,8.41,7.72,0.31,35.63,80.4956,
9/18/2021,15:15:0,09/18/21 15:15, Patapsco River  - Aquarium East Surface,S,4.91,8.43,7.95,0.54,37.85,80.5262,
9/18/2021,15:30:0,09/18/21 15:30, Patapsco River  - Aquarium East Surface,S,4.99,8.34,7.27,0.3,46.8,80.3318,
9/18/2021,15:45:0,09/18/21 15:45, Patapsco River  - Aquarium East Surface,S,4.97,8.36,7.47,0.62,57.14,80.4362,
9/18/2021,16:0:0,09/18/21 16:00, Patapsco River  - Aquarium East Surface,S,4.9,8.46,8.27,1.13,111.21,80.5712,
9/18/2021,16:15:0,09/18/21 16:15, Patapsco River  - Aquarium East Surface,S,4.92,8.42,7.84,0.87,64.75,80.4632,
9/18/2021,16:30:0,09/18/21 16:30, Patapsco River  - Aquarium East Surface,S,4.89,8.44,8,0.97,61.7,80.465,
9/18/2021,16:45:0,09/18/21 16:45, Patapsco River  - Aquarium East Surface,S,4.83,8.46,8.07,1.05,69.22,80.5604,
9/18/2021,17:0:0,09/18/21 17:00, Patapsco River  - Aquarium East Surface,S,4.77,8.52,8.82,1.12,107.48,80.6504,
9/18/2021,17:15:0,09/18/21 17:15, Patapsco River  - Aquarium East Surface,S,4.81,8.47,8.36,1.02,81.9,80.5064,
9/18/2021,17:30:0,09/18/21 17:30, Patapsco River  - Aquarium East Surface,S,4.68,8.53,8.85,1.23,73.35,80.3732,
9/18/2021,17:45:0,09/18/21 17:45, Patapsco River  - Aquarium East Surface,S,4.82,8.37,7.29,0.77,67.91,80.1284,
9/18/2021,18:0:0,09/18/21 18:00, Patapsco River  - Aquarium East Surface,S,4.7,8.47,8.3,1.14,77.1,80.2364,
9/18/2021,18:15:0,09/18/21 18:15, Patapsco River  - Aquarium East Surface,S,4.71,8.4,7.75,0.62,51.33,80.3192,
9/18/2021,18:30:0,09/18/21 18:30, Patapsco River  - Aquarium East Surface,S,4.82,8.16,6.25,0.15,32.92,80.3354,
